job_id,estimate_id,scheduled_date,completed_date,completed_month,customer_id,customer_name,customer_type,contract_type,acquisition_channel,property_tier,service_id,service_name,service_category,billing_type,target_margin,crew_id,crew_name,crew_home_base,city,billed_revenue,labor_cost,actual_material_cost,gross_profit,gross_margin_pct,estimated_labor_hours,actual_labor_hours,labor_variance_hours,labor_variance_pct,estimated_material_cost,material_variance,material_variance_pct,rework_flag,weather_delay_flag,travel_minutes,customer_rating
903813,,2026-06-13,2026-06-13,2026-06-01 00:00:00,98,Caleb Cooper,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,59.57,20.900000000000002,5.22,33.45,0.5615242571764312,1.05,0.99,-0.06000000000000005,-0.05714285714285719,5.7,-0.4800000000000004,-0.08421052631578954,0,0,12,4.8
908121,,2026-06-11,2026-06-13,2026-06-01 00:00:00,197,Henry Parker,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nolensville,77.1,33.57,8.48,35.05,0.45460440985732814,1.44,1.56,0.1200000000000001,0.08333333333333341,8.97,-0.4900000000000002,-0.05462653288740247,0,1,23,4.4
907002,,2026-06-13,2026-06-13,2026-06-01 00:00:00,176,Noah Collins,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,126.58,26.32,28.8,71.46,0.5645441617949123,1.24,1.15,-0.09000000000000008,-0.07258064516129038,30.2,-1.3999999999999986,-0.04635761589403969,0,0,23,5.0
904631,,2026-06-11,2026-06-13,2026-06-01 00:00:00,118,Jack Murphy,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,57.7,25.53,5.79,26.380000000000003,0.4571923743500867,0.99,1.21,0.21999999999999997,0.2222222222222222,6.06,-0.2699999999999996,-0.04455445544554449,0,1,8,4.4
911215,,2026-06-13,2026-06-13,2026-06-01 00:00:00,280,Owen Morgan,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,59.6,18.82,5.34,35.44,0.5946308724832214,1.0,0.86,-0.14,-0.14,7.0,-1.6600000000000001,-0.23714285714285716,0,0,31,4.7
905115,,2026-06-13,2026-06-13,2026-06-01 00:00:00,129,Henry Flores,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,83.79,25.54,10.37,47.88000000000001,0.5714285714285715,1.36,1.24,-0.1200000000000001,-0.08823529411764713,8.69,1.6799999999999997,0.19332566168009205,0,0,26,4.1
910899,,2026-06-12,2026-06-13,2026-06-01 00:00:00,268,Lucas Cole,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,53.14,18.88,5.6,28.660000000000004,0.539330071509221,1.01,0.93,-0.07999999999999996,-0.07920792079207917,5.78,-0.1800000000000006,-0.03114186851211083,0,1,8,5.0
913733,,2026-06-13,2026-06-13,2026-06-01 00:00:00,348,Mason Bailey,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,56.43,23.76,7.14,25.53,0.45241892610313666,1.06,1.12,0.06000000000000005,0.05660377358490571,6.96,0.17999999999999972,0.0258620689655172,0,0,21,4.7
900776,,2026-06-11,2026-06-13,2026-06-01 00:00:00,19,Levi Price,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,53.7,22.96,6.85,23.89,0.44487895716945997,0.95,1.13,0.17999999999999994,0.18947368421052627,6.1,0.75,0.12295081967213116,0,1,21,4.6
910238,,2026-06-11,2026-06-13,2026-06-01 00:00:00,249,Owen Ramos,Residential,Recurring,Website,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,128.58,25.090000000000003,26.4,77.09,0.5995489189609581,1.16,1.2,0.040000000000000036,0.03448275862068969,30.64,-4.240000000000002,-0.13838120104438648,0,1,25,4.9
908140,,2026-06-13,2026-06-13,2026-06-01 00:00:00,197,Henry Parker,Residential,Recurring,Referral,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,125.53,25.830000000000002,35.04,64.66,0.5150959929897235,1.11,1.15,0.039999999999999813,0.03603603603603586,34.49,0.5499999999999972,0.015946651203247234,0,0,11,5.0
917220,50561,2026-06-10,2026-06-13,2026-06-01 00:00:00,133,Luke Flores,Residential,Recurring,Referral,Standard,3,Mulch & Bed Maintenance,Enhancement,one-time,0.34,3,Crew C,Brentwood,Brentwood,614.42,256.19,187.59,170.63999999999996,0.2777253344617688,7.86,12.01,4.1499999999999995,0.5279898218829515,170.28,17.310000000000002,0.10165609584214237,0,1,14,4.6
912156,,2026-06-12,2026-06-13,2026-06-01 00:00:00,306,Hudson Flores,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,53.87,22.51,5.99,25.369999999999997,0.4709485799146092,1.09,1.14,0.04999999999999982,0.04587155963302736,6.47,-0.47999999999999954,-0.07418856259659962,0,1,26,4.9
915694,,2026-06-13,2026-06-13,2026-06-01 00:00:00,391,Hearth Office Park,Commercial,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,98.21,17.45,23.72,57.03999999999999,0.5807962529274004,0.87,0.82,-0.050000000000000044,-0.05747126436781615,23.82,-0.10000000000000142,-0.004198152812762444,0,0,41,4.8
901534,,2026-06-13,2026-06-13,2026-06-01 00:00:00,37,Harpeth Retail Center,Commercial,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,117.71,19.14,19.85,78.72,0.6687622122164643,0.78,0.85,0.06999999999999995,0.08974358974358967,19.82,0.030000000000001137,0.0015136226034309353,0,0,29,4.2
902196,,2026-06-13,2026-06-13,2026-06-01 00:00:00,52,Elijah Brooks,Residential,Recurring,Website,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,125.95,42.43000000000001,14.79,68.72999999999999,0.5456927352123858,2.14,2.02,-0.1200000000000001,-0.056074766355140235,13.24,1.549999999999999,0.11706948640483375,0,0,50,4.9
912986,,2026-06-13,2026-06-13,2026-06-01 00:00:00,330,Wyatt Foster,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,58.86,22.13,7.2,29.530000000000005,0.5016989466530751,0.99,1.08,0.09000000000000008,0.090909090909091,6.98,0.21999999999999975,0.031518624641833776,0,0,26,4.4
917391,50902,2026-06-11,2026-06-13,2026-06-01 00:00:00,215,Logan Foster,Residential,Recurring,Yard Sign,Estate/Commercial,10,Sod Installation,Project,one-time,0.32,1,Crew A,Nolensville,Nolensville,4110.67,1094.65,1317.5,1698.52,0.4131978485259094,48.91,46.75,-2.1599999999999966,-0.04416274790431398,1507.86,-190.3599999999999,-0.1262451421219476,0,1,11,4.7
907368,,2026-06-13,2026-06-13,2026-06-01 00:00:00,182,Henry Flores,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,96.35,13.549999999999999,21.59,61.209999999999994,0.6352880124545927,0.82,0.66,-0.15999999999999992,-0.19512195121951212,20.93,0.6600000000000001,0.03153368370759676,0,0,21,4.5
910181,,2026-06-11,2026-06-13,2026-06-01 00:00:00,248,Jackson Collins,Residential,Recurring,Website,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,117.3,40.11,13.98,63.209999999999994,0.5388746803069053,1.88,1.72,-0.15999999999999992,-0.08510638297872336,13.76,0.22000000000000064,0.0159883720930233,0,1,14,4.5
909722,,2026-06-13,2026-06-13,2026-06-01 00:00:00,234,Owen Flores,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,94.68,14.85,21.0,58.83000000000001,0.6213561470215464,0.87,0.72,-0.15000000000000002,-0.17241379310344832,22.36,-1.3599999999999994,-0.06082289803220033,0,0,22,4.8
903197,,2026-06-13,2026-06-13,2026-06-01 00:00:00,81,Stone Cafe,Commercial,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,98.64,39.07,11.3,48.269999999999996,0.4893552311435523,1.45,1.81,0.3600000000000001,0.2482758620689656,9.12,2.1800000000000015,0.23903508771929843,0,0,35,4.5
915206,,2026-06-13,2026-06-13,2026-06-01 00:00:00,381,Jack Gray,Residential,Recurring,Yard Sign,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,127.46,23.08,27.18,77.19999999999999,0.6056802134002823,1.07,1.04,-0.030000000000000027,-0.028037383177570117,28.41,-1.2300000000000004,-0.0432946145723337,0,0,15,4.3
900789,,2026-06-11,2026-06-13,2026-06-01 00:00:00,19,Levi Price,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,87.42,18.45,19.39,49.58,0.5671471059254175,0.89,0.89,0.0,0.0,22.72,-3.3299999999999983,-0.14656690140845063,0,1,28,5.0
906710,,2026-06-13,2026-06-13,2026-06-01 00:00:00,170,Jack Bennett,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nolensville,75.48,28.39,7.21,39.88,0.5283518812930578,1.33,1.34,0.010000000000000009,0.0075187969924812095,8.67,-1.46,-0.16839677047289503,0,0,56,5.0
911666,,2026-06-13,2026-06-13,2026-06-01 00:00:00,290,Noah Hayes,Residential,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,88.37,20.09,21.56,46.72,0.5286862057259251,0.88,0.88,0.0,0.0,23.51,-1.9500000000000028,-0.08294342832837102,0,0,15,4.3
913325,,2026-06-13,2026-06-13,2026-06-01 00:00:00,339,Caleb Murphy,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Franklin,59.15,18.25,6.3,34.6,0.5849535080304311,1.01,0.95,-0.06000000000000005,-0.05940594059405946,6.62,-0.3200000000000003,-0.048338368580060465,0,0,27,4.7
914700,,2026-06-13,2026-06-13,2026-06-01 00:00:00,370,Caleb Bailey,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,76.07,31.97,8.93,35.169999999999995,0.46233732088865515,1.28,1.42,0.1399999999999999,0.10937499999999992,9.08,-0.15000000000000036,-0.016519823788546294,0,0,23,4.5
902069,,2026-06-13,2026-06-13,2026-06-01 00:00:00,48,Lucas Foster,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,57.8,25.79,6.77,25.24,0.4366782006920415,1.05,1.2,0.1499999999999999,0.14285714285714277,6.97,-0.20000000000000018,-0.028694404591104762,0,0,14,5.0
906853,,2026-06-13,2026-06-13,2026-06-01 00:00:00,173,Carter Hayes,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,79.37,27.97,8.5,42.900000000000006,0.540506488597707,1.46,1.37,-0.08999999999999986,-0.06164383561643826,9.05,-0.5500000000000007,-0.0607734806629835,0,0,20,4.9
914148,,2026-06-13,2026-06-13,2026-06-01 00:00:00,356,Carter Morgan,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,82.08,31.51,8.63,41.93999999999999,0.5109649122807016,1.33,1.46,0.1299999999999999,0.09774436090225555,8.84,-0.20999999999999908,-0.02375565610859718,0,0,43,4.3
910692,,2026-06-13,2026-06-13,2026-06-01 00:00:00,261,Lucas Parker,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,56.81,19.84,6.72,30.25,0.5324766766414364,0.98,0.94,-0.040000000000000036,-0.04081632653061228,6.61,0.10999999999999943,0.016641452344931834,0,0,30,4.7
910371,,2026-06-13,2026-06-13,2026-06-01 00:00:00,251,Liam Morgan,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Nashville,96.17,19.75,22.61,53.81,0.5595299989601747,0.85,0.98,0.13,0.15294117647058825,21.24,1.370000000000001,0.06450094161958574,0,0,41,4.5
903358,,2026-06-13,2026-06-13,2026-06-01 00:00:00,85,Owen Ross,Residential,Recurring,Website,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,127.41,29.35,25.04,73.02000000000001,0.5731104308923948,1.19,1.4,0.20999999999999996,0.1764705882352941,26.12,-1.0800000000000018,-0.04134762633996944,0,0,31,4.5
905545,,2026-06-13,2026-06-13,2026-06-01 00:00:00,142,Caleb Ross,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,98.29,21.71,25.83,50.750000000000014,0.5163292298300948,0.94,0.99,0.050000000000000044,0.05319148936170218,24.44,1.389999999999997,0.05687397708674292,0,0,15,4.9
912600,,2026-06-13,2026-06-13,2026-06-01 00:00:00,318,Liam Diaz,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nolensville,93.07,17.9,23.6,51.569999999999986,0.554099065219727,0.84,0.87,0.030000000000000027,0.03571428571428575,24.26,-0.6600000000000001,-0.027205276174773294,0,0,36,4.7
916493,,2026-06-13,2026-06-13,2026-06-01 00:00:00,411,Elijah Diaz,Residential,Recurring,Website,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,112.83,44.63,14.42,53.77999999999999,0.4766462820171939,2.04,2.2,0.16000000000000014,0.07843137254901968,13.22,1.1999999999999993,0.09077155824508315,0,0,37,4.5
909853,,2026-06-13,2026-06-13,2026-06-01 00:00:00,236,Henry Ross,Residential,Recurring,Referral,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,176.5,36.13,42.68,97.69,0.553484419263456,1.6,1.6,0.0,0.0,40.56,2.1199999999999974,0.05226824457593682,0,0,8,4.7
909920,,2026-06-12,2026-06-13,2026-06-01 00:00:00,238,Luke Ward,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,98.37,18.26,20.04,60.07,0.6106536545694825,0.81,0.86,0.04999999999999993,0.06172839506172831,22.69,-2.650000000000002,-0.11679153812252102,0,1,34,4.8
904405,,2026-06-13,2026-06-13,2026-06-01 00:00:00,111,Mason Morgan,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,93.59,16.63,26.81,50.150000000000006,0.5358478469922001,0.83,0.82,-0.010000000000000009,-0.012048192771084348,24.31,2.5,0.10283833813245578,0,0,9,4.8
905289,,2026-06-13,2026-06-13,2026-06-01 00:00:00,137,Mateo Ramos,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Nolensville,76.58,23.830000000000002,8.68,44.07,0.5754766257508488,1.35,1.14,-0.2100000000000002,-0.1555555555555557,7.97,0.71,0.0890840652446675,0,0,20,4.5
901723,,2026-06-13,2026-06-13,2026-06-01 00:00:00,41,Jack Cooper,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,60.05,21.91,7.72,30.42,0.5065778517901749,1.02,1.06,0.040000000000000036,0.03921568627450984,6.65,1.0699999999999994,0.16090225563909766,0,0,48,4.9
913526,,2026-06-13,2026-06-13,2026-06-01 00:00:00,342,Luke Turner,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Brentwood,51.78,17.89,5.85,28.04,0.5415218230977211,0.94,0.79,-0.1499999999999999,-0.1595744680851063,5.83,0.019999999999999574,0.0034305317324184515,0,0,39,4.5
904571,,2026-06-13,2026-06-13,2026-06-01 00:00:00,116,Levi Morgan,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,63.73,22.720000000000002,6.8,34.209999999999994,0.536795857523929,0.96,1.09,0.13000000000000012,0.1354166666666668,6.67,0.1299999999999999,0.019490254872563704,0,0,12,4.5
913459,,2026-06-13,2026-06-13,2026-06-01 00:00:00,341,Hudson Murphy,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,56.59,24.279999999999998,7.35,24.96,0.44106732638275314,1.05,1.05,0.0,0.0,6.23,1.1199999999999992,0.17977528089887626,0,0,37,4.8
913620,,2026-06-13,2026-06-13,2026-06-01 00:00:00,345,Liam Ramos,Residential,Recurring,Homebuilder/HOA,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,93.26,14.549999999999999,21.38,57.33000000000001,0.6147330045035386,0.8,0.71,-0.09000000000000008,-0.1125000000000001,20.46,0.9199999999999982,0.04496578690127068,0,0,26,4.7
916175,,2026-06-13,2026-06-13,2026-06-01 00:00:00,403,James Murphy,Residential,Recurring,Website,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,122.21,24.54,26.63,71.03999999999999,0.5812944930856722,1.2,1.19,-0.010000000000000009,-0.008333333333333342,25.89,0.7399999999999984,0.0285824642719196,0,0,34,4.3
903292,,2026-06-13,2026-06-13,2026-06-01 00:00:00,84,Jack Hayes,Residential,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,96.35,17.9,19.02,59.42999999999999,0.6168137000518941,0.86,0.84,-0.020000000000000018,-0.023255813953488393,19.66,-0.6400000000000006,-0.03255340793489321,1,0,31,4.2
912043,,2026-06-11,2026-06-13,2026-06-01 00:00:00,303,Carter Ross,Residential,Recurring,Homebuilder/HOA,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,132.31,29.04,30.76,72.51,0.5480311389917618,1.25,1.4,0.1499999999999999,0.11999999999999993,28.95,1.8100000000000023,0.0625215889464595,0,1,21,4.0
907519,,2026-06-13,2026-06-13,2026-06-01 00:00:00,186,Wyatt Reed,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Nashville,54.45,26.1,8.57,19.78,0.3632690541781451,1.0,1.24,0.24,0.24,7.03,1.54,0.21906116642958748,0,0,44,4.5
910285,,2026-06-13,2026-06-13,2026-06-01 00:00:00,250,Hudson Gray,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Nolensville,75.64,36.03,8.19,31.42,0.4153886832363829,1.39,1.67,0.28,0.20143884892086333,8.06,0.129999999999999,0.01612903225806439,0,0,39,4.6
913344,,2026-06-13,2026-06-13,2026-06-01 00:00:00,339,Caleb Murphy,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Franklin,93.03,17.41,22.53,53.09,0.5706761259808664,0.87,0.83,-0.040000000000000036,-0.045977011494252915,22.22,0.3100000000000023,0.013951395139514055,0,0,47,5.0
906482,,2026-06-13,2026-06-13,2026-06-01 00:00:00,165,Hudson Ramos,Residential,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,57.59,20.64,6.03,30.92,0.5368987671470742,1.03,0.99,-0.040000000000000036,-0.03883495145631071,5.71,0.3200000000000003,0.05604203152364278,0,0,32,4.2
911376,,2026-06-14,2026-06-14,2026-06-01 00:00:00,283,Liam Bennett,Residential,Recurring,Referral,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,117.06,45.89,13.71,57.46,0.4908593883478558,2.11,2.19,0.08000000000000007,0.037914691943128,13.36,0.3500000000000014,0.026197604790419268,0,0,27,4.6
902838,,2026-06-14,2026-06-14,2026-06-01 00:00:00,69,Mateo Parker,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Brentwood,103.52,19.0,19.45,65.07,0.6285741885625965,0.88,0.9,0.020000000000000018,0.02272727272727275,21.35,-1.9000000000000021,-0.08899297423887598,0,0,34,4.9
912750,,2026-06-14,2026-06-14,2026-06-01 00:00:00,323,Maple Academy,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Franklin,64.54,18.619999999999997,6.23,39.69000000000001,0.6149674620390457,1.03,0.83,-0.20000000000000007,-0.19417475728155345,6.32,-0.08999999999999986,-0.014240506329113901,0,0,19,4.6
905759,,2026-06-14,2026-06-14,2026-06-01 00:00:00,146,Hudson Collins,Residential,Recurring,Yard Sign,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,62.71,15.370000000000001,6.38,40.96,0.6531653643756976,0.91,0.75,-0.16000000000000003,-0.17582417582417587,6.3,0.08000000000000007,0.01269841269841271,0,0,33,5.0
911733,,2026-06-14,2026-06-14,2026-06-01 00:00:00,293,Luke Ross,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,91.37,17.97,24.2,49.2,0.5384699573164058,0.87,0.88,0.010000000000000009,0.011494252873563229,23.68,0.5199999999999996,0.021959459459459443,0,0,30,4.5
906059,,2026-06-14,2026-06-14,2026-06-01 00:00:00,152,Elijah Bennett,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,97.79,20.21,22.27,55.31000000000002,0.5655997545761327,0.8,0.95,0.1499999999999999,0.1874999999999999,23.54,-1.2699999999999996,-0.053950722175021226,0,0,37,4.6
911484,,2026-06-14,2026-06-14,2026-06-01 00:00:00,287,Henry Bailey,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,55.1,18.76,6.99,29.35,0.5326678765880218,1.04,0.9,-0.14,-0.13461538461538464,6.53,0.45999999999999996,0.07044410413476263,0,0,8,4.7
907471,,2026-06-14,2026-06-14,2026-06-01 00:00:00,184,Liam Bennett,Residential,Recurring,Yard Sign,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,124.99,29.660000000000004,36.79,58.539999999999985,0.4683574685974877,1.09,1.41,0.31999999999999984,0.293577981651376,28.94,7.849999999999998,0.27125086385625424,0,0,30,4.6
909213,,2026-06-14,2026-06-14,2026-06-01 00:00:00,222,Mason Ross,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,76.75,31.88,9.96,34.910000000000004,0.4548534201954398,1.42,1.52,0.10000000000000009,0.07042253521126768,9.15,0.8100000000000005,0.08852459016393448,0,0,32,4.7
905656,,2026-06-14,2026-06-14,2026-06-01 00:00:00,144,Caleb Reed,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Franklin,55.83,21.58,5.84,28.41,0.5088662009672219,1.07,0.96,-0.1100000000000001,-0.10280373831775709,6.13,-0.29000000000000004,-0.04730831973898859,0,0,41,5.0
916390,,2026-06-14,2026-06-14,2026-06-01 00:00:00,409,James Murphy,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,77.71,34.8,8.68,34.23,0.4404838502123279,1.41,1.6,0.19000000000000017,0.13475177304964553,8.38,0.29999999999999893,0.035799522673030895,0,0,21,4.7
911274,,2026-06-14,2026-06-14,2026-06-01 00:00:00,281,Logan Gray,Residential,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,55.85,22.8,7.08,25.97,0.4649955237242614,1.04,1.09,0.050000000000000044,0.04807692307692312,6.2,0.8799999999999999,0.14193548387096772,0,0,25,4.6
911317,,2026-06-14,2026-06-14,2026-06-01 00:00:00,282,Carter Flores,Residential,Recurring,Yard Sign,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,120.22,35.300000000000004,14.54,70.38,0.5854267176842455,1.98,1.74,-0.24,-0.12121212121212122,13.36,1.1799999999999997,0.08832335329341316,0,0,8,5.0
916433,,2026-06-14,2026-06-14,2026-06-01 00:00:00,410,Cumberland Builders,Commercial,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,99.6,20.5,8.35,70.75,0.7103413654618475,1.42,0.99,-0.42999999999999994,-0.3028169014084507,8.91,-0.5600000000000005,-0.06285072951739624,0,0,44,4.1
909147,,2026-06-12,2026-06-14,2026-06-01 00:00:00,221,Hudson Ramos,Residential,Recurring,Google Search,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,120.16,48.349999999999994,14.47,57.34,0.47719707057256994,2.11,2.25,0.14000000000000012,0.066350710900474,13.54,0.9300000000000015,0.0686853766617431,0,1,34,5.0
906022,,2026-06-14,2026-06-14,2026-06-01 00:00:00,151,Caleb Cooper,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Nashville,100.46,20.2,20.57,59.68999999999999,0.5941668325701771,0.8,0.94,0.1399999999999999,0.17499999999999988,22.42,-1.8500000000000014,-0.08251561106155224,0,0,28,4.4
901364,,2026-06-14,2026-06-14,2026-06-01 00:00:00,34,Harpeth Apartments,Commercial,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Spring Hill,112.7,21.05,25.11,66.54,0.5904170363797694,0.86,1.0,0.14,0.16279069767441862,22.89,2.219999999999999,0.09698558322411528,0,0,41,4.6
915875,,2026-06-14,2026-06-14,2026-06-01 00:00:00,395,Owen Morgan,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nolensville,60.88,20.77,6.1,34.01,0.558639947437582,0.91,1.0,0.08999999999999997,0.09890109890109887,6.46,-0.3600000000000003,-0.05572755417956661,0,0,43,5.0
